date,year,month,quarter,city,province,region,latitude,longitude,category,channel,payment_method,sales_amount,order_count,customer_count,avg_order_value,avg_price
2023-11-16,2023,11,4,广州,广东,华南,23.1291,113.2644,电子产品,线上,支付宝,290532.48,38,25,7645.59,2500
2023-11-16,2023,11,4,广州,广东,华南,23.1291,113.2644,服装鞋帽,线上,银行卡,32384.62,35,30,925.27,300
2023-11-16,2023,11,4,广州,广东,华南,23.1291,113.2644,食品饮料,线上,银行卡,7557.75,31,21,243.8,80
2023-11-16,2023,11,4,广州,广东,华南,23.1291,113.2644,家居用品,线上,支付宝,39876.95,26,16,1533.73,500
2023-11-16,2023,11,4,广州,广东,华南,23.1291,113.2644,美妆护肤,线上,支付宝,44512.03,37,22,1203.03,400
2023-11-16,2023,11,4,广州,广东,华南,23.1291,113.2644,图书文具,线上,支付宝,4132.46,22,15,187.84,60
2023-11-16,2023,11,4,深圳,广东,华南,22.5431,114.0579,电子产品,线上,微信支付,334768.41,44,32,7608.37,2500
2023-11-16,2023,11,4,深圳,广东,华南,22.5431,114.0579,服装鞋帽,线上,支付宝,35682.13,39,34,914.93,300
2023-11-16,2023,11,4,深圳,广东,华南,22.5431,114.0579,食品饮料,线下,支付宝,7045.36,29,24,242.94,80
2023-11-16,2023,11,4,深圳,广东,华南,22.5431,114.0579,家居用品,线下,支付宝,62956.05,41,31,1535.51,500
2023-11-16,2023,11,4,深圳,广东,华南,22.5431,114.0579,美妆护肤,线下,支付宝,62230.14,51,45,1220.2,400
2023-11-16,2023,11,4,深圳,广东,华南,22.5431,114.0579,图书文具,线上,银行卡,4728.05,26,17,181.85,60
2023-11-16,2023,11,4,成都,四川,西南,30.5728,104.0668,电子产品,线上,银行卡,181362.43,24,18,7556.77,2500
2023-11-16,2023,11,4,成都,四川,西南,30.5728,104.0668,服装鞋帽,线上,支付宝,21735.5,24,16,905.65,300
2023-11-16,2023,11,4,成都,四川,西南,30.5728,104.0668,食品饮料,线上,支付宝,4575.36,19,13,240.81,80
2023-11-16,2023,11,4,成都,四川,西南,30.5728,104.0668,家居用品,线上,支付宝,43881.38,29,22,1513.15,500
2023-11-16,2023,11,4,成都,四川,西南,30.5728,104.0668,美妆护肤,线上,微信支付,44557.11,37,27,1204.25,400
2023-11-16,2023,11,4,成都,四川,西南,30.5728,104.0668,图书文具,线上,支付宝,3862.76,21,14,183.94,60
2023-11-16,2023,11,4,杭州,浙江,华东,30.2741,120.1551,电子产品,线上,微信支付,273757.12,36,29,7604.36,2500
2023-11-16,2023,11,4,杭州,浙江,华东,30.2741,120.1551,服装鞋帽,线上,银行卡,22936.86,25,17,917.47,300
2023-11-16,2023,11,4,杭州,浙江,华东,30.2741,120.1551,食品饮料,线上,微信支付,5182.67,21,17,246.79,80
2023-11-16,2023,11,4,杭州,浙江,华东,30.2741,120.1551,家居用品,线上,微信支付,45208.33,30,18,1506.94,500
2023-11-16,2023,11,4,杭州,浙江,华东,30.2741,120.1551,美妆护肤,线上,微信支付,23929.95,19,12,1259.47,400
2023-11-16,2023,11,4,杭州,浙江,华东,30.2741,120.1551,图书文具,线上,微信支付,4121.39,22,14,187.34,60
2023-11-16,2023,11,4,武汉,湖北,华中,30.5928,114.3055,电子产品,线下,支付宝,211953.29,28,22,7569.76,2500
2023-11-16,2023,11,4,武汉,湖北,华中,30.5928,114.3055,服装鞋帽,线上,支付宝,23128.18,25,15,925.13,300
2023-11-16,2023,11,4,武汉,湖北,华中,30.5928,114.3055,食品饮料,线上,微信支付,4418.39,18,15,245.47,80
2023-11-16,2023,11,4,武汉,湖北,华中,30.5928,114.3055,家居用品,线上,支付宝,36639.86,24,20,1526.66,500
2023-11-16,2023,11,4,武汉,湖北,华中,30.5928,114.3055,美妆护肤,线下,微信支付,38030.31,31,19,1226.78,400
2023-11-16,2023,11,4,武汉,湖北,华中,30.5928,114.3055,图书文具,线上,支付宝,2875.96,15,10,191.73,60
2023-11-16,2023,11,4,西安,陕西,西北,34.3416,108.9398,电子产品,线上,微信支付,189508.67,25,19,7580.35,2500
2023-11-16,2023,11,4,西安,陕西,西北,34.3416,108.9398,服装鞋帽,线下,支付宝,17616.27,19,11,927.17,300
2023-11-16,2023,11,4,西安,陕西,西北,34.3416,108.9398,食品饮料,线上,微信支付,4116.24,17,14,242.13,80
2023-11-16,2023,11,4,西安,陕西,西北,34.3416,108.9398,家居用品,线上,支付宝,35713.46,23,17,1552.76,500
2023-11-16,2023,11,4,西安,陕西,西北,34.3416,108.9398,美妆护肤,线上,银行卡,26910.43,22,14,1223.2,400
2023-11-16,2023,11,4,西安,陕西,西北,34.3416,108.9398,图书文具,线下,微信支付,3040.42,16,9,190.03,60
2023-11-16,2023,11,4,南京,江苏,华东,32.0603,118.7969,电子产品,线上,支付宝,217028.79,28,17,7751.03,2500
2023-11-16,2023,11,4,南京,江苏,华东,32.0603,118.7969,服装鞋帽,线上,支付宝,25765.04,28,22,920.18,300
2023-11-16,2023,11,4,南京,江苏,华东,32.0603,118.7969,食品饮料,线下,微信支付,6197.95,25,17,247.92,80
2023-11-16,2023,11,4,南京,江苏,华东,32.0603,118.7969,家居用品,线下,微信支付,47105.95,31,21,1519.55,500
2023-11-16,2023,11,4,南京,江苏,华东,32.0603,118.7969,美妆护肤,线上,微信支付,37701.28,31,24,1216.17,400
2023-11-16,2023,11,4,南京,江苏,华东,32.0603,118.7969,图书文具,线上,支付宝,3405.74,18,12,189.21,60
2023-11-16,2023,11,4,重庆,重庆,西南,29.4316,106.9123,电子产品,线上,微信支付,257305.35,34,26,7567.8,2500
2023-11-16,2023,11,4,重庆,重庆,西南,29.4316,106.9123,服装鞋帽,线上,微信支付,20775.47,23,19,903.28,300
2023-11-16,2023,11,4,重庆,重庆,西南,29.4316,106.9123,食品饮料,线上,银行卡,5037.25,20,12,251.86,80
2023-11-16,2023,11,4,重庆,重庆,西南,29.4316,106.9123,家居用品,线上,微信支付,48268.25,32,20,1508.38,500
2023-11-16,2023,11,4,重庆,重庆,西南,29.4316,106.9123,美妆护肤,线上,支付宝,40090.31,33,23,1214.86,400
2023-11-16,2023,11,4,重庆,重庆,西南,29.4316,106.9123,图书文具,线下,微信支付,4316.28,23,16,187.66,60
2023-11-16,2023,11,4,天津,天津,华北,39.3434,117.3616,电子产品,线上,现金,176349.14,23,13,7667.35,2500
2023-11-16,2023,11,4,天津,天津,华北,39.3434,117.3616,服装鞋帽,线下,支付宝,20404.4,22,15,927.47,300
2023-11-16,2023,11,4,天津,天津,华北,39.3434,117.3616,食品饮料,线下,支付宝,4267.34,17,12,251.02,80
2023-11-16,2023,11,4,天津,天津,华北,39.3434,117.3616,家居用品,线下,支付宝,39993.11,26,22,1538.2,500
2023-11-16,2023,11,4,天津,天津,华北,39.3434,117.3616,美妆护肤,线上,银行卡,30759.92,25,21,1230.4,400
2023-11-16,2023,11,4,天津,天津,华北,39.3434,117.3616,图书文具,线上,支付宝,3286.19,18,14,182.57,60
2023-11-16,2023,11,4,苏州,江苏,华东,31.2989,120.5853,电子产品,线下,银行卡,218920.08,29,22,7548.97,2500
2023-11-16,2023,11,4,苏州,江苏,华东,31.2989,120.5853,服装鞋帽,线上,银行卡,19947.9,22,14,906.72,300
2023-11-16,2023,11,4,苏州,江苏,华东,31.2989,120.5853,食品饮料,线上,微信支付,5588.43,23,16,242.98,80
2023-11-16,2023,11,4,苏州,江苏,华东,31.2989,120.5853,家居用品,线上,银行卡,23674.43,15,10,1578.3,500
2023-11-16,2023,11,4,苏州,江苏,华东,31.2989,120.5853,美妆护肤,线上,银行卡,39475.15,32,27,1233.6,400
2023-11-16,2023,11,4,苏州,江苏,华东,31.2989,120.5853,图书文具,线上,微信支付,3432.01,19,16,180.63,60
2023-11-16,2023,11,4,郑州,河南,华中,34.7466,113.6254,电子产品,线上,银行卡,133005.53,17,12,7823.85,2500
2023-11-16,2023,11,4,郑州,河南,华中,34.7466,113.6254,服装鞋帽,线下,微信支付,17834.93,19,14,938.68,300
2023-11-16,2023,11,4,郑州,河南,华中,34.7466,113.6254,食品饮料,线上,微信支付,3715.89,15,11,247.73,80
2023-11-16,2023,11,4,郑州,河南,华中,34.7466,113.6254,家居用品,线上,支付宝,22319.19,14,12,1594.23,500
2023-11-16,2023,11,4,郑州,河南,华中,34.7466,113.6254,美妆护肤,线上,支付宝,31801.82,26,21,1223.15,400
2023-11-16,2023,11,4,郑州,河南,华中,34.7466,113.6254,图书文具,线下,现金,2639.4,14,11,188.53,60
2023-11-16,2023,11,4,长沙,湖南,华中,28.2282,112.9388,电子产品,线下,微信支付,140040.87,18,13,7780.05,2500
2023-11-16,2023,11,4,长沙,湖南,华中,28.2282,112.9388,服装鞋帽,线上,支付宝,15637.81,17,12,919.87,300
2023-11-16,2023,11,4,长沙,湖南,华中,28.2282,112.9388,食品饮料,线上,支付宝,2937.92,12,8,244.83,80
2023-11-16,2023,11,4,长沙,湖南,华中,28.2282,112.9388,家居用品,线上,微信支付,24455.18,16,10,1528.45,500
2023-11-16,2023,11,4,长沙,湖南,华中,28.2282,112.9388,美妆护肤,线下,银行卡,30638.26,25,15,1225.53,400
2023-11-16,2023,11,4,长沙,湖南,华中,28.2282,112.9388,图书文具,线下,微信支付,2502.94,13,10,192.53,60
2023-11-16,2023,11,4,青岛,山东,华东,36.0671,120.3826,电子产品,线上,支付宝,170055.66,22,15,7729.8,2500
2023-11-16,2023,11,4,青岛,山东,华东,36.0671,120.3826,服装鞋帽,线上,支付宝,22496.7,24,19,937.36,300
2023-11-16,2023,11,4,青岛,山东,华东,36.0671,120.3826,食品饮料,线下,微信支付,3752.27,15,11,250.15,80
2023-11-16,2023,11,4,青岛,山东,华东,36.0671,120.3826,家居用品,线下,现金,25132.13,16,11,1570.76,500
2023-11-16,2023,11,4,青岛,山东,华东,36.0671,120.3826,美妆护肤,线上,支付宝,31935.15,26,16,1228.27,400
2023-11-16,2023,11,4,青岛,山东,华东,36.0671,120.3826,图书文具,线上,现金,3731.23,20,14,186.56,60
2023-11-17,2023,11,4,北京,北京,华北,39.9042,116.4074,电子产品,线上,银行卡,213022.89,28,22,7607.96,2500
2023-11-17,2023,11,4,北京,北京,华北,39.9042,116.4074,服装鞋帽,线上,支付宝,38892.2,43,32,904.47,300
2023-11-17,2023,11,4,北京,北京,华北,39.9042,116.4074,食品饮料,线上,支付宝,7945.38,33,23,240.77,80
2023-11-17,2023,11,4,北京,北京,华北,39.9042,116.4074,家居用品,线下,支付宝,55141.13,36,21,1531.7,500
2023-11-17,2023,11,4,北京,北京,华北,39.9042,116.4074,美妆护肤,线上,微信支付,59601.98,49,34,1216.37,400
2023-11-17,2023,11,4,北京,北京,华北,39.9042,116.4074,图书文具,线上,支付宝,6583.18,36,29,182.87,60
2023-11-17,2023,11,4,上海,上海,华东,31.2304,121.4737,电子产品,线下,微信支付,355464.49,47,35,7563.07,2500
2023-11-17,2023,11,4,上海,上海,华东,31.2304,121.4737,服装鞋帽,线上,微信支付,40167.46,44,26,912.9,300
2023-11-17,2023,11,4,上海,上海,华东,31.2304,121.4737,食品饮料,线上,支付宝,6338.08,26,19,243.77,80
2023-11-17,2023,11,4,上海,上海,华东,31.2304,121.4737,家居用品,线上,支付宝,60345.31,40,32,1508.63,500
2023-11-17,2023,11,4,上海,上海,华东,31.2304,121.4737,美妆护肤,线上,支付宝,69121.87,57,46,1212.66,400
2023-11-17,2023,11,4,上海,上海,华东,31.2304,121.4737,图书文具,线上,银行卡,6290.57,34,30,185.02,60
2023-11-17,2023,11,4,广州,广东,华南,23.1291,113.2644,电子产品,线上,微信支付,263179.71,35,24,7519.42,2500
2023-11-17,2023,11,4,广州,广东,华南,23.1291,113.2644,服装鞋帽,线上,微信支付,34920.76,38,33,918.97,300
2023-11-17,2023,11,4,广州,广东,华南,23.1291,113.2644,食品饮料,线上,微信支付,5354.46,22,18,243.38,80
2023-11-17,2023,11,4,广州,广东,华南,23.1291,113.2644,家居用品,线下,银行卡,47301.29,31,21,1525.85,500
2023-11-17,2023,11,4,广州,广东,华南,23.1291,113.2644,美妆护肤,线上,微信支付,44588.73,37,29,1205.1,400
2023-11-17,2023,11,4,广州,广东,华南,23.1291,113.2644,图书文具,线上,银行卡,3602.33,20,17,180.12,60
2023-11-17,2023,11,4,深圳,广东,华南,22.5431,114.0579,电子产品,线上,银行卡,315172.36,42,26,7504.1,2500
2023-11-17,2023,11,4,深圳,广东,华南,22.5431,114.0579,服装鞋帽,线下,支付宝,36343.54,40,33,908.59,300
2023-11-17,2023,11,4,深圳,广东,华南,22.5431,114.0579,食品饮料,线下,微信支付,6301.16,26,21,242.35,80
2023-11-17,2023,11,4,深圳,广东,华南,22.5431,114.0579,家居用品,线下,微信支付,47757.86,31,20,1540.58,500
2023-11-17,2023,11,4,深圳,广东,华南,22.5431,114.0579,美妆护肤,线上,现金,55391.42,46,28,1204.16,400
2023-11-17,2023,11,4,深圳,广东,华南,22.5431,114.0579,图书文具,线下,银行卡,4128.24,22,17,187.65,60
2023-11-17,2023,11,4,成都,四川,西南,30.5728,104.0668,电子产品,线上,支付宝,218515.47,29,22,7535.02,2500
2023-11-17,2023,11,4,成都,四川,西南,30.5728,104.0668,服装鞋帽,线下,支付宝,20911.32,23,14,909.19,300
2023-11-17,2023,11,4,成都,四川,西南,30.5728,104.0668,食品饮料,线下,支付宝,4702.25,19,11,247.49,80
2023-11-17,2023,11,4,成都,四川,西南,30.5728,104.0668,家居用品,线上,支付宝,34854.37,23,17,1515.41,500
2023-11-17,2023,11,4,成都,四川,西南,30.5728,104.0668,美妆护肤,线上,微信支付,27225.3,22,17,1237.51,400
2023-11-17,2023,11,4,成都,四川,西南,30.5728,104.0668,图书文具,线下,微信支付,4233.66,23,20,184.07,60
2023-11-17,2023,11,4,杭州,浙江,华东,30.2741,120.1551,电子产品,线下,微信支付,247676.87,33,26,7505.36,2500
2023-11-17,2023,11,4,杭州,浙江,华东,30.2741,120.1551,服装鞋帽,线上,支付宝,30552.11,33,25,925.82,300
2023-11-17,2023,11,4,杭州,浙江,华东,30.2741,120.1551,食品饮料,线上,微信支付,7317.52,30,22,243.92,80
2023-11-17,2023,11,4,杭州,浙江,华东,30.2741,120.1551,家居用品,线上,支付宝,41281.92,27,21,1528.96,500
2023-11-17,2023,11,4,杭州,浙江,华东,30.2741,120.1551,美妆护肤,线下,微信支付,36951.49,30,18,1231.72,400
2023-11-17,2023,11,4,杭州,浙江,华东,30.2741,120.1551,图书文具,线上,支付宝,4113.69,22,13,186.99,60
2023-11-17,2023,11,4,武汉,湖北,华中,30.5928,114.3055,电子产品,线上,现金,158322.33,21,15,7539.16,2500
2023-11-17,2023,11,4,武汉,湖北,华中,30.5928,114.3055,服装鞋帽,线下,微信支付,20512.67,22,14,932.39,300
2023-11-17,2023,11,4,武汉,湖北,华中,30.5928,114.3055,食品饮料,线上,微信支付,3957.14,16,10,247.32,80
2023-11-17,2023,11,4,武汉,湖北,华中,30.5928,114.3055,家居用品,线上,支付宝,31973.64,21,18,1522.55,500
2023-11-17,2023,11,4,武汉,湖北,华中,30.5928,114.3055,美妆护肤,线上,支付宝,26174.98,21,14,1246.43,400
2023-11-17,2023,11,4,武汉,湖北,华中,30.5928,114.3055,图书文具,线上,微信支付,3599.25,19,11,189.43,60
2023-11-17,2023,11,4,西安,陕西,西北,34.3416,108.9398,电子产品,线上,微信支付,151456.62,20,16,7572.83,2500
2023-11-17,2023,11,4,西安,陕西,西北,34.3416,108.9398,服装鞋帽,线下,支付宝,22947.74,25,18,917.91,300
2023-11-17,2023,11,4,西安,陕西,西北,34.3416,108.9398,食品饮料,线下,银行卡,3896.79,16,11,243.55,80
2023-11-17,2023,11,4,西安,陕西,西北,34.3416,108.9398,家居用品,线上,微信支付,32223.38,21,17,1534.45,500
2023-11-17,2023,11,4,西安,陕西,西北,34.3416,108.9398,美妆护肤,线下,支付宝,32462.48,27,19,1202.31,400
2023-11-17,2023,11,4,西安,陕西,西北,34.3416,108.9398,图书文具,线下,微信支付,2204.24,12,9,183.69,60
2023-11-17,2023,11,4,南京,江苏,华东,32.0603,118.7969,电子产品,线下,微信支付,198435.98,26,16,7632.15,2500
2023-11-17,2023,11,4,南京,江苏,华东,32.0603,118.7969,服装鞋帽,线上,支付宝,33199.51,36,22,922.21,300
2023-11-17,2023,11,4,南京,江苏,华东,32.0603,118.7969,食品饮料,线上,银行卡,4957.5,20,13,247.88,80
2023-11-17,2023,11,4,南京,江苏,华东,32.0603,118.7969,家居用品,线上,支付宝,43086.91,28,25,1538.82,500
2023-11-17,2023,11,4,南京,江苏,华东,32.0603,118.7969,美妆护肤,线下,微信支付,36113.61,30,21,1203.79,400
2023-11-17,2023,11,4,南京,江苏,华东,32.0603,118.7969,图书文具,线上,微信支付,3331.21,18,13,185.07,60
2023-11-17,2023,11,4,重庆,重庆,西南,29.4316,106.9123,电子产品,线下,支付宝,277540.67,37,29,7501.1,2500
2023-11-17,2023,11,4,重庆,重庆,西南,29.4316,106.9123,服装鞋帽,线上,微信支付,29811.01,33,24,903.36,300
2023-11-17,2023,11,4,重庆,重庆,西南,29.4316,106.9123,食品饮料,线上,支付宝,4279.2,17,13,251.72,80
2023-11-17,2023,11,4,重庆,重庆,西南,29.4316,106.9123,家居用品,线下,银行卡,38259.87,25,20,1530.39,500
2023-11-17,2023,11,4,重庆,重庆,西南,29.4316,106.9123,美妆护肤,线下,微信支付,34037.36,28,22,1215.62,400
2023-11-17,2023,11,4,重庆,重庆,西南,29.4316,106.9123,图书文具,线上,支付宝,4944.38,27,22,183.13,60
2023-11-17,2023,11,4,天津,天津,华北,39.3434,117.3616,电子产品,线下,微信支付,171815.13,22,16,7809.78,2500
2023-11-17,2023,11,4,天津,天津,华北,39.3434,117.3616,服装鞋帽,线上,微信支付,20206.15,22,17,918.46,300
2023-11-17,2023,11,4,天津,天津,华北,39.3434,117.3616,食品饮料,线下,微信支付,6099.27,25,17,243.97,80
2023-11-17,2023,11,4,天津,天津,华北,39.3434,117.3616,家居用品,线上,支付宝,28058.25,18,14,1558.79,500
2023-11-17,2023,11,4,天津,天津,华北,39.3434,117.3616,美妆护肤,线下,银行卡,29136.8,24,15,1214.03,400
2023-11-17,2023,11,4,天津,天津,华北,39.3434,117.3616,图书文具,线下,微信支付,2805.54,15,12,187.04,60
2023-11-17,2023,11,4,苏州,江苏,华东,31.2989,120.5853,电子产品,线下,支付宝,163170.07,21,13,7770.0,2500
2023-11-17,2023,11,4,苏州,江苏,华东,31.2989,120.5853,服装鞋帽,线下,支付宝,22942.9,25,19,917.72,300
2023-11-17,2023,11,4,苏州,江苏,华东,31.2989,120.5853,食品饮料,线上,微信支付,4719.15,19,12,248.38,80
2023-11-17,2023,11,4,苏州,江苏,华东,31.2989,120.5853,家居用品,线下,支付宝,36124.99,24,19,1505.21,500
2023-11-17,2023,11,4,苏州,江苏,华东,31.2989,120.5853,美妆护肤,线下,微信支付,33838.9,28,23,1208.53,400
2023-11-17,2023,11,4,苏州,江苏,华东,31.2989,120.5853,图书文具,线上,支付宝,3170.81,17,12,186.52,60
2023-11-17,2023,11,4,郑州,河南,华中,34.7466,113.6254,电子产品,线下,支付宝,131838.69,17,10,7755.22,2500
2023-11-17,2023,11,4,郑州,河南,华中,34.7466,113.6254,服装鞋帽,线上,支付宝,17293.53,19,11,910.19,300
2023-11-17,2023,11,4,郑州,河南,华中,34.7466,113.6254,食品饮料,线上,微信支付,4303.63,17,11,253.15,80
2023-11-17,2023,11,4,郑州,河南,华中,34.7466,113.6254,家居用品,线上,微信支付,27907.5,18,13,1550.42,500
2023-11-17,2023,11,4,郑州,河南,华中,34.7466,113.6254,美妆护肤,线上,支付宝,20680.87,17,14,1216.52,400
2023-11-17,2023,11,4,郑州,河南,华中,34.7466,113.6254,图书文具,线上,银行卡,2560.44,14,11,182.89,60
2023-11-17,2023,11,4,长沙,湖南,华中,28.2282,112.9388,电子产品,线下,微信支付,164279.34,21,16,7822.83,2500
2023-11-17,2023,11,4,长沙,湖南,华中,28.2282,112.9388,服装鞋帽,线上,微信支付,14788.67,16,13,924.29,300
2023-11-17,2023,11,4,长沙,湖南,华中,28.2282,112.9388,食品饮料,线上,支付宝,4497.62,18,11,249.87,80
2023-11-17,2023,11,4,长沙,湖南,华中,28.2282,112.9388,家居用品,线下,支付宝,32493.17,21,17,1547.29,500
2023-11-17,2023,11,4,长沙,湖南,华中,28.2282,112.9388,美妆护肤,线下,微信支付,24670.45,20,15,1233.52,400
2023-11-17,2023,11,4,长沙,湖南,华中,28.2282,112.9388,图书文具,线下,支付宝,2181.39,12,10,181.78,60
2023-11-17,2023,11,4,青岛,山东,华东,36.0671,120.3826,电子产品,线上,微信支付,189556.95,25,21,7582.28,2500
2023-11-17,2023,11,4,青岛,山东,华东,36.0671,120.3826,服装鞋帽,线上,微信支付,18105.11,20,12,905.26,300
2023-11-17,2023,11,4,青岛,山东,华东,36.0671,120.3826,食品饮料,线上,微信支付,4344.08,18,12,241.34,80
2023-11-17,2023,11,4,青岛,山东,华东,36.0671,120.3826,家居用品,线下,支付宝,27554.03,18,13,1530.78,500
2023-11-17,2023,11,4,青岛,山东,华东,36.0671,120.3826,美妆护肤,线上,银行卡,24985.9,20,15,1249.3,400
2023-11-17,2023,11,4,青岛,山东,华东,36.0671,120.3826,图书文具,线上,微信支付,2607.37,14,8,186.24,60
2023-11-18,2023,11,4,北京,北京,华北,39.9042,116.4074,电子产品,线下,微信支付,346685.22,46,36,7536.64,2500
2023-11-18,2023,11,4,北京,北京,华北,39.9042,116.4074,服装鞋帽,线上,微信支付,45955.26,51,43,901.08,300
2023-11-18,2023,11,4,北京,北京,华北,39.9042,116.4074,食品饮料,线上,支付宝,11240.65,46,31,244.36,80
2023-11-18,2023,11,4,北京,北京,华北,39.9042,116.4074,家居用品,线下,支付宝,71860.35,47,41,1528.94,500
2023-11-18,2023,11,4,北京,北京,华北,39.9042,116.4074,美妆护肤,线上,支付宝,65447.53,54,34,1211.99,400
2023-11-18,2023,11,4,北京,北京,华北,39.9042,116.4074,图书文具,线上,支付宝,4589.16,25,19,183.57,60
2023-11-18,2023,11,4,上海,上海,华东,31.2304,121.4737,电子产品,线上,微信支付,557167.39,74,57,7529.29,2500
2023-11-18,2023,11,4,上海,上海,华东,31.2304,121.4737,服装鞋帽,线下,支付宝,54066.94,60,40,901.12,300
2023-11-18,2023,11,4,上海,上海,华东,31.2304,121.4737,食品饮料,线上,支付宝,9723.56,40,28,243.09,80
2023-11-18,2023,11,4,上海,上海,华东,31.2304,121.4737,家居用品,线下,支付宝,104420.86,69,50,1513.35,500
2023-11-18,2023,11,4,上海,上海,华东,31.2304,121.4737,美妆护肤,线上,微信支付,92829.96,77,65,1205.58,400
2023-11-18,2023,11,4,上海,上海,华东,31.2304,121.4737,图书文具,线上,微信支付,7619.7,42,34,181.42,60
2023-11-18,2023,11,4,广州,广东,华南,23.1291,113.2644,电子产品,线上,银行卡,244553.57,32,21,7642.3,2500
2023-11-18,2023,11,4,广州,广东,华南,23.1291,113.2644,服装鞋帽,线下,支付宝,47015.75,52,34,904.15,300
2023-11-18,2023,11,4,广州,广东,华南,23.1291,113.2644,食品饮料,线上,支付宝,10255.72,42,36,244.18,80
2023-11-18,2023,11,4,广州,广东,华南,23.1291,113.2644,家居用品,线上,支付宝,72433.98,48,42,1509.04,500
2023-11-18,2023,11,4,广州,广东,华南,23.1291,113.2644,美妆护肤,线上,支付宝,66961.35,55,44,1217.48,400
2023-11-18,2023,11,4,广州,广东,华南,23.1291,113.2644,图书文具,线上,支付宝,6540.58,36,27,181.68,60
2023-11-18,2023,11,4,深圳,广东,华南,22.5431,114.0579,电子产品,线下,银行卡,363761.9,48,41,7578.37,2500
2023-11-18,2023,11,4,深圳,广东,华南,22.5431,114.0579,服装鞋帽,线上,微信支付,38654.83,42,27,920.35,300
2023-11-18,2023,11,4,深圳,广东,华南,22.5431,114.0579,食品饮料,线下,支付宝,13361.33,55,35,242.93,80
2023-11-18,2023,11,4,深圳,广东,华南,22.5431,114.0579,家居用品,线上,微信支付,55807.76,37,31,1508.32,500
2023-11-18,2023,11,4,深圳,广东,华南,22.5431,114.0579,美妆护肤,线下,银行卡,63225.89,52,41,1215.88,400
2023-11-18,2023,11,4,深圳,广东,华南,22.5431,114.0579,图书文具,线下,支付宝,6080.63,33,22,184.26,60
2023-11-18,2023,11,4,成都,四川,西南,30.5728,104.0668,电子产品,线上,支付宝,284351.55,37,23,7685.18,2500
2023-11-18,2023,11,4,成都,四川,西南,30.5728,104.0668,服装鞋帽,线上,微信支付,26942.49,29,23,929.05,300
2023-11-18,2023,11,4,成都,四川,西南,30.5728,104.0668,食品饮料,线下,银行卡,7250.4,30,19,241.68,80
2023-11-18,2023,11,4,成都,四川,西南,30.5728,104.0668,家居用品,线上,微信支付,32613.86,21,16,1553.04,500
2023-11-18,2023,11,4,成都,四川,西南,30.5728,104.0668,美妆护肤,线上,微信支付,36603.26,30,21,1220.11,400
2023-11-18,2023,11,4,成都,四川,西南,30.5728,104.0668,图书文具,线上,微信支付,4101.89,22,15,186.45,60
2023-11-18,2023,11,4,杭州,浙江,华东,30.2741,120.1551,电子产品,线上,微信支付,336451.43,44,34,7646.62,2500
2023-11-18,2023,11,4,杭州,浙江,华东,30.2741,120.1551,服装鞋帽,线上,支付宝,39939.59,44,26,907.72,300
2023-11-18,2023,11,4,杭州,浙江,华东,30.2741,120.1551,食品饮料,线上,微信支付,5782.53,24,15,240.94,80
2023-11-18,2023,11,4,杭州,浙江,华东,30.2741,120.1551,家居用品,线下,银行卡,57706.85,38,27,1518.6,500
2023-11-18,2023,11,4,杭州,浙江,华东,30.2741,120.1551,美妆护肤,线上,支付宝,54489.69,45,39,1210.88,400
2023-11-18,2023,11,4,杭州,浙江,华东,30.2741,120.1551,图书文具,线下,银行卡,4515.04,25,16,180.6,60
2023-11-18,2023,11,4,武汉,湖北,华中,30.5928,114.3055,电子产品,线上,微信支付,241005.89,32,27,7531.43,2500
2023-11-18,2023,11,4,武汉,湖北,华中,30.5928,114.3055,服装鞋帽,线上,银行卡,32944.03,36,26,915.11,300
2023-11-18,2023,11,4,武汉,湖北,华中,30.5928,114.3055,食品饮料,线上,微信支付,6983.19,29,22,240.8,80
2023-11-18,2023,11,4,武汉,湖北,华中,30.5928,114.3055,家居用品,线上,现金,48787.73,32,21,1524.62,500
2023-11-18,2023,11,4,武汉,湖北,华中,30.5928,114.3055,美妆护肤,线上,微信支付,53599.81,44,32,1218.18,400
2023-11-18,2023,11,4,武汉,湖北,华中,30.5928,114.3055,图书文具,线上,支付宝,4260.43,23,17,185.24,60
2023-11-18,2023,11,4,西安,陕西,西北,34.3416,108.9398,电子产品,线上,银行卡,229465.84,30,22,7648.86,2500
2023-11-18,2023,11,4,西安,陕西,西北,34.3416,108.9398,服装鞋帽,线下,支付宝,25814.86,28,17,921.96,300
2023-11-18,2023,11,4,西安,陕西,西北,34.3416,108.9398,食品饮料,线下,支付宝,4928.22,20,12,246.41,80
2023-11-18,2023,11,4,西安,陕西,西北,34.3416,108.9398,家居用品,线上,支付宝,41458.69,27,24,1535.51,500
2023-11-18,2023,11,4,西安,陕西,西北,34.3416,108.9398,美妆护肤,线下,支付宝,38504.68,32,19,1203.27,400
2023-11-18,2023,11,4,西安,陕西,西北,34.3416,108.9398,图书文具,线上,支付宝,3218.69,17,11,189.33,60
2023-11-18,2023,11,4,南京,江苏,华东,32.0603,118.7969,电子产品,线下,支付宝,309651.9,41,33,7552.49,2500
2023-11-18,2023,11,4,南京,江苏,华东,32.0603,118.7969,服装鞋帽,线上,微信支付,34770.95,38,25,915.03,300
2023-11-18,2023,11,4,南京,江苏,华东,32.0603,118.7969,食品饮料,线上,银行卡,9243.75,38,31,243.26,80
